,participants,variables
4083,P05,-12.290599245395242
4084,P05,-12.015857032487503
4085,P05,-11.623308663207382
4086,P05,-11.121945956168318
4087,P05,-10.552122411957313
4088,P05,-9.970661821352877
4089,P05,-9.419093582537812
4090,P05,-8.93517833794013
4091,P05,-8.554870201454378
4092,P05,-8.268368238001969
4093,P05,-8.04304728436773
4094,P05,-7.849171919533305
4095,P05,-7.685725860671681
4096,P05,-7.578305760142285
4097,P05,-7.549967642207136
4098,P05,-7.649721495678477
4099,P05,-7.9322779414409155
4100,P05,-8.463039106244352
4101,P05,-9.192203562636806
4102,P05,-9.957255023134394
4103,P05,-10.631732438129973
4104,P05,-11.118355847632841
4105,P05,-11.317378734101993
4106,P05,-11.20944003610066
4107,P05,-10.81528612375348
4108,P05,-10.293418621322616
4109,P05,-9.84616444469782
4110,P05,-9.748407212765017
4111,P05,-10.211393775036356
4112,P05,-11.368204085177439
4113,P05,-13.165390891491342
4114,P05,-15.387072000919403
4115,P05,-17.81769592394403
4116,P05,-20.269701938653782
4117,P05,-22.561458225985035
4118,P05,-24.39343116819819
4119,P05,-25.35710832080636
4120,P05,-25.105003779213433
4121,P05,-23.789736332705246
4122,P05,-21.930086530546916
4123,P05,-20.16027234583919
4124,P05,-18.55228133696393
4125,P05,-17.23104330633346
4126,P05,-16.269295669196723
4127,P05,-15.756333215416518
4128,P05,-15.763771017528342
4129,P05,-16.216434664698355
4130,P05,-16.922583365624703
4131,P05,-17.63469329320155
4132,P05,-18.053691216440072
4133,P05,-17.93785115024984
4134,P05,-16.4156551299169
4135,P05,-11.25917362202594
4136,P05,-6.9781577101821455
4137,P05,-4.099224949049031
4138,P05,-3.099196945438848
4139,P05,-4.224796912783432
4140,P05,-5.673143647321922
4141,P05,-7.53906924040605
4142,P05,-10.159261709991995
4143,P05,-10.960843153429622
4144,P05,-11.974718628648688
4145,P05,-13.08595492926601
4146,P05,-14.12774398805935
4147,P05,-14.922693331972297
4148,P05,-15.354660609360522
4149,P05,-15.448722340088722
4150,P05,-15.316113384324709
4151,P05,-15.086510626690512
4152,P05,-14.881861064469476
4153,P05,-14.782489779500963
4154,P05,-14.808893961693812
4155,P05,-14.902879376890382
4156,P05,-14.981349202486868
4157,P05,-14.954967224305449
4158,P05,-14.754967196867852
4159,P05,-14.354155979741051
4160,P05,-13.748582741758383
4161,P05,-12.964886639962941
4162,P05,-12.057892889989475
4163,P05,-11.06957598498839
4164,P05,-10.041947713313334
4165,P05,-9.032959534589082
4166,P05,-8.1267764380827
4167,P05,-7.417338601249327
4168,P05,-6.997947625301563
4169,P05,-6.909429713339279
4170,P05,-7.153882027826924
4171,P05,-7.708566597719937
4172,P05,-8.556635311594576
4173,P05,-9.48231580820088
4174,P05,-10.327874574578075
4175,P05,-11.097398078164886
4176,P05,-11.801358741682506
4177,P05,-12.417913529139526
4178,P05,-12.929459895859864
4179,P05,-13.30908560599029
4180,P05,-13.513754393246828
4181,P05,-13.509563520213206
4182,P05,-13.276990038174631
4183,P05,-12.842781264961971
4184,P05,-12.262149051346967
4185,P05,-11.594575429453798
4186,P05,-10.900547326044887
4187,P05,-10.211438845760426
4188,P05,-9.540246799986718
4189,P05,-8.90077517195347
4190,P05,-8.324713413158861
4191,P05,-7.853129498226423
4192,P05,-7.491889429709261
4193,P05,-7.2066767037871955
4194,P05,-6.978431340416677
4195,P05,-6.791780810904939
4196,P05,-6.657040239602523
4197,P05,-6.602970417051978
4198,P05,-6.715116593483728
4199,P05,-7.043296218725516
4200,P05,-7.551048363905693
4201,P05,-8.160473117948868
4202,P05,-8.838238921017336
4203,P05,-9.493889418340444
4204,P05,-10.002351929734402
4205,P05,-10.281611760701765
4206,P05,-10.296105213790128
4207,P05,-10.1370962105417
4208,P05,-9.976616992229367
4209,P05,-10.061654182278232
4210,P05,-10.568796229422048
4211,P05,-11.640697115447125
4212,P05,-13.259890303863642
4213,P05,-15.265180689469275
4214,P05,-17.509935937746278
4215,P05,-19.94748873268621
4216,P05,-22.558893453737227
4217,P05,-25.211060561592888
4218,P05,-27.57150771824095
4219,P05,-29.239752126948275
4220,P05,-29.943656182098806
4221,P05,-29.58483617320863
4222,P05,-28.29519695601408
4223,P05,-26.44930522332953
4224,P05,-24.433473966809316
4225,P05,-22.487947712775167
4226,P05,-20.828732882338954
4227,P05,-19.63547549510774
4228,P05,-19.006296155336486
4229,P05,-18.9397496541997
4230,P05,-19.33487791818696
4231,P05,-19.99716724717055
4232,P05,-16.50048594544711
4233,P05,-10.76331992788397
4234,P05,-5.534651657619136
4235,P05,-1.0597510861673243
4236,P05,2.3470429703587428
4237,P05,4.375915156020795
4238,P05,4.763321953558801
4239,P05,3.3018758222062417
4240,P05,-0.11090152059745151
4241,P05,-2.668868930332721
4242,P05,-4.099266043323553
4243,P05,-7.60392384297478
4244,P05,-11.771989069058122
4245,P05,-13.104780573112023
4246,P05,-14.394798677359802
4247,P05,-15.43339040644257
4248,P05,-16.034110032373803
4249,P05,-16.098439248943734
4250,P05,-15.657584520803368
4251,P05,-14.870678288255576
4252,P05,-13.92338100643606
4253,P05,-12.990617299542606
4254,P05,-12.200078028079062
4255,P05,-11.618172496201453
4256,P05,-11.257198046723602
4257,P05,-11.082218845154657
4258,P05,-11.030149643241174
4259,P05,-11.045235942642478
4260,P05,-11.067466299992574
4261,P05,-11.027706758612425
4262,P05,-10.879134126899288
4263,P05,-10.622172189621224
4264,P05,-10.271574879829402
4265,P05,-9.848721029828468
4266,P05,-9.385883796080819
4267,P05,-8.927439195639536
4268,P05,-8.558940370940022
4269,P05,-8.36291638639824
4270,P05,-8.422480494962699
4271,P05,-8.802031490943804
4272,P05,-9.470110743572818
4273,P05,-10.292560726635799
4274,P05,-11.058778605477045
4275,P05,-11.580220755200855
4276,P05,-11.86097291671095
4277,P05,-12.010130154780128
4278,P05,-12.106811161301692
4279,P05,-12.16931800976198
4280,P05,-12.242891289098353
4281,P05,-12.347558174949526
4282,P05,-12.481900136863274
4283,P05,-12.62722610774125
4284,P05,-12.722614157207133
4285,P05,-12.701502837234699
4286,P05,-12.53360437358917
4287,P05,-12.234759206060588
4288,P05,-11.829644491278103
4289,P05,-11.347036205855574
4290,P05,-10.805781332224683
4291,P05,-10.24591473119277
4292,P05,-9.716050463669646
4293,P05,-9.259552616657189
4294,P05,-8.882402638590037
4295,P05,-8.605927278792393
4296,P05,-8.447326963137414
4297,P05,-8.389682581550318
4298,P05,-8.418995561350826
4299,P05,-8.55244622651469
4300,P05,-8.844258542298036
4301,P05,-9.253522425213248
4302,P05,-9.653140171205479
4303,P05,-9.958141909496646
4304,P05,-10.14898706294467
4305,P05,-10.166056980537348
4306,P05,-9.970770110978918
4307,P05,-9.56412239349902
4308,P05,-9.03995055973175
4309,P05,-8.638073102740861
4310,P05,-8.61793589243132
4311,P05,-9.242863083771766
4312,P05,-10.59462375161246
4313,P05,-12.612043226928236
4314,P05,-15.078632097879563
4315,P05,-17.78762657705542
4316,P05,-20.637378452443073
4317,P05,-23.51685028547091
4318,P05,-26.261875199066495
4319,P05,-28.495716830296587
4320,P05,-29.790952439376298
4321,P05,-29.84552072727263
4322,P05,-28.787378361071006
4323,P05,-26.87709842373816
4324,P05,-24.558396420860547
4325,P05,-22.316328808606443
4326,P05,-20.421208569752096
4327,P05,-18.99867214157935
4328,P05,-18.172610495684324
4329,P05,-18.012953653244324
4330,P05,-18.45605572090959
4331,P05,-19.312444206947802
4332,P05,-20.304027830430698
4333,P05,-21.12660082212831
4334,P05,-21.522892977462988
4335,P05,-16.39936605705485
4336,P05,-10.154959979925763
4337,P05,-4.727181758174936
4338,P05,-0.6054747598415275
4339,P05,1.7227487056324833
4340,P05,1.9042559575006948
4341,P05,-0.18494115433317404
4342,P05,-2.1748023272658656
4343,P05,-8.444511077698621
4344,P05,-9.885672199133552
4345,P05,-11.288946888219073
4346,P05,-12.928323654811479
4347,P05,-14.569713200957779
4348,P05,-15.947445178876933
4349,P05,-16.818990952882004
4350,P05,-17.081446050144166
4351,P05,-16.789881649409423
4352,P05,-16.09494117769526
4353,P05,-15.178328866474715
4354,P05,-14.248286333582698
4355,P05,-13.444762627705302
4356,P05,-12.821044556067605
4357,P05,-12.356666725720274
4358,P05,-11.989867494826669
4359,P05,-11.664135780687403
4360,P05,-11.334337530299365
4361,P05,-10.959154115434856
4362,P05,-10.524101619821849
4363,P05,-10.026945654430577
4364,P05,-9.463014676745914
4365,P05,-8.801533907478586
4366,P05,-8.022601603663006
4367,P05,-7.128464154501572
4368,P05,-6.1467305244205335
4369,P05,-5.114241298142446
4370,P05,-4.110477484309456
4371,P05,-3.240646476712172
4372,P05,-2.5539165497519605
4373,P05,-2.028887955221805
4374,P05,-1.7028334572010522
4375,P05,-1.5628506925465473
4376,P05,-1.5071876495911312
4377,P05,-1.3895516680844793
4378,P05,-1.1401969084578525
4379,P05,-0.8507118060530274
4380,P05,-0.6207019896527868
4381,P05,-0.4764392960964585
4382,P05,-0.40856411350273447
4383,P05,-0.4005247301074064
4384,P05,-0.4639578662792019
4385,P05,-0.6261878164161203
4386,P05,-0.894009609148597
4387,P05,-1.2382887752197291
4388,P05,-1.610307642433341
4389,P05,-1.9592441575458253
4390,P05,-2.2547020142991983
4391,P05,-2.499572507887109
4392,P05,-2.737947474023457
4393,P05,-3.036905072705423
4394,P05,-3.474112436937588
4395,P05,-4.114792735850003
4396,P05,-4.94091078300562
4397,P05,-5.875389684850006
4398,P05,-6.826186095416219
4399,P05,-7.708951557222662
4400,P05,-8.483961814384088
4401,P05,-9.218977393577774
4402,P05,-9.996978060102535
4403,P05,-10.82517630777177
4404,P05,-11.663840085916036
4405,P05,-12.419332020453382
4406,P05,-12.912373559478965
4407,P05,-12.98960017768917
4408,P05,-12.56414680749559
4409,P05,-11.683939382586516
4410,P05,-10.515109649326433
4411,P05,-9.354932488989874
4412,P05,-8.552954050755773
4413,P05,-8.402826521412052
4414,P05,-9.075589850875986
4415,P05,-10.593995380978413
4416,P05,-12.903023489242628
4417,P05,-15.790482670070872
4418,P05,-18.959572873229774
4419,P05,-22.043919542253235
4420,P05,-24.575266144995652
4421,P05,-26.05133274384839
4422,P05,-26.117202817568398
4423,P05,-24.856973875898646
4424,P05,-22.754292342564526
4425,P05,-20.460446012867934
4426,P05,-18.446007036145915
4427,P05,-16.873057324920495
4428,P05,-15.783305698211564
4429,P05,-15.162154740510061
4430,P05,-14.94047334370579
4431,P05,-15.050568844103296
4432,P05,-15.417363499639336
4433,P05,-15.938791795377952
4434,P05,-16.488569717286865
4435,P05,-14.202589728260165
4436,P05,-8.650402656809817
4437,P05,-3.7807255501339085
4438,P05,0.19031308370520605
4439,P05,3.0316253123099983
4440,P05,4.554966310209906
4441,P05,4.584850518268098
4442,P05,2.9551190537499963
4443,P05,1.4094845364356985
4444,P05,-2.3936128206321996
4445,P05,-7.669526715173248
4446,P05,-10.485053521774844
4447,P05,-11.842047446315902
4448,P05,-13.221550964178576
4449,P05,-14.287002762729415
4450,P05,-14.788509874463372
4451,P05,-14.633871846534717
4452,P05,-13.939105594760633
4453,P05,-12.937874666781553
4454,P05,-11.897714765597726
4455,P05,-11.004295395479033
4456,P05,-10.354980015679743
4457,P05,-9.969044956467997
4458,P05,-9.804860576009261
4459,P05,-9.773970935023286
4460,P05,-9.791550839064328
4461,P05,-9.769120947959095
4462,P05,-9.62091632968405
4463,P05,-9.28040121658671
4464,P05,-8.721524355134193
4465,P05,-7.924184397302298
4466,P05,-6.917621747484219
4467,P05,-5.790196396749252
4468,P05,-4.671806817966996
4469,P05,-3.7089979211322657
4470,P05,-3.040874160898511
4471,P05,-2.7424808738710453
4472,P05,-2.8421549225057134
4473,P05,-3.2974030733570174
4474,P05,-4.055020074819055
4475,P05,-5.034080916213242
4476,P05,-6.1217633212951625
4477,P05,-7.19168592590546
4478,P05,-8.197568379307128
4479,P05,-9.129071293590101
4480,P05,-9.910806054457169
4481,P05,-10.525904842361484
4482,P05,-10.957020653767543
4483,P05,-11.18880240037413
4484,P05,-11.246350883388729
4485,P05,-11.17487743620778
4486,P05,-11.006010270945922
4487,P05,-10.763134167140251
4488,P05,-10.47842220070595
4489,P05,-10.171679225037693
4490,P05,-9.847891105737915
4491,P05,-9.517194047087983
4492,P05,-9.199454449239013
4493,P05,-8.891942004385086
4494,P05,-8.58461473379549
4495,P05,-8.272712042248415
4496,P05,-7.920843222228413
4497,P05,-7.461962222455696
4498,P05,-6.858117620639604
4499,P05,-6.184070917722352
4500,P05,-5.57162576977808
4501,P05,-5.13044216413445
4502,P05,-4.961085846394212
4503,P05,-5.108278518446852
4504,P05,-5.634824250451629
4505,P05,-6.51678663078134
4506,P05,-7.557534892106602
4507,P05,-8.528940388358052
4508,P05,-9.245925494753322
4509,P05,-9.575667367102199
4510,P05,-9.527606754816276
4511,P05,-9.200635406547349
4512,P05,-8.833157677949686
4513,P05,-8.694330309569011
4514,P05,-9.04976964990226
4515,P05,-10.120066416905985
4516,P05,-11.936203531386468
4517,P05,-14.36991440454571
4518,P05,-17.18795511913548
4519,P05,-20.17939846563388
4520,P05,-23.23649655417259
4521,P05,-26.170963804242717
4522,P05,-28.59396381694374
4523,P05,-30.158691540995548
4524,P05,-30.717739954922337
4525,P05,-30.412812395806483
4526,P05,-29.531260969974554
4527,P05,-28.444734724728278
4528,P05,-27.37018777275165
4529,P05,-26.365997458560358
4530,P05,-25.477272772573684
4531,P05,-24.769241004348913
4532,P05,-24.319566395570817
4533,P05,-24.15122341264346
4534,P05,-21.519184007815923
4535,P05,-14.782130938467873
4536,P05,-8.656838484702106
4537,P05,-3.2443622324571635
4538,P05,1.341562672670804
4539,P05,4.925678690433031
4540,P05,7.326291246801318
4541,P05,8.334318924810802
4542,P05,7.758231640147088
4543,P05,5.456214459882858
4544,P05,3.4881732494362723
4545,P05,-7.722933669309867
4546,P05,-12.44760915680584
4547,P05,-13.664558043464325
4548,P05,-13.607043982460354
4549,P05,-13.40848934636682
4550,P05,-13.01194639752444
4551,P05,-12.425675523765037
4552,P05,-11.694186102711086
4553,P05,-10.916445049781288
4554,P05,-10.220235938585759
4555,P05,-9.696518639791194
4556,P05,-9.39291121860795
4557,P05,-9.316854747186099
4558,P05,-9.465018707051499
4559,P05,-9.806841707492694
4560,P05,-10.290708999199438
4561,P05,-10.841682847290812
4562,P05,-11.346364388553553
4563,P05,-11.694827555576822
4564,P05,-11.812424913512473
4565,P05,-11.658145453334896
4566,P05,-11.21140535999372
4567,P05,-10.51167067984052
4568,P05,-9.619220343338228
4569,P05,-8.640993824376238
4570,P05,-7.678588313154975
4571,P05,-6.812846499755267
4572,P05,-6.087837040577071
4573,P05,-5.562653089670675
4574,P05,-5.262631411847593
4575,P05,-5.194919084023454
4576,P05,-5.371269199925564
4577,P05,-5.734486491276542
4578,P05,-6.262339715259586
4579,P05,-6.820888799425191
4580,P05,-7.313454533333115
4581,P05,-7.708966497101883
4582,P05,-7.989256517972066
4583,P05,-8.160609733644108
4584,P05,-8.258468751677412
4585,P05,-8.316252446198831
4586,P05,-8.353136829281041
4587,P05,-8.375510942946619
4588,P05,-8.379398693662367
4589,P05,-8.347394397892685
4590,P05,-8.247395800203392
4591,P05,-8.034268624472986
4592,P05,-7.700191528746714
4593,P05,-7.291161090745476
4594,P05,-6.893107165375795
4595,P05,-6.566928631543746
4596,P05,-6.3797282510019215
4597,P05,-6.384390948398774
4598,P05,-6.618810093696567
4599,P05,-7.096489822257382
4600,P05,-7.767567665617634
4601,P05,-8.53030656594973
4602,P05,-9.26435028547688
4603,P05,-9.952425822818526
4604,P05,-10.675327748555361
4605,P05,-11.415868597677516
4606,P05,-12.082022876922451
4607,P05,-12.561691540736874
4608,P05,-12.716219402789434
4609,P05,-12.424173435626585
4610,P05,-11.633895092466062
4611,P05,-10.442130128616043
4612,P05,-9.146642577901218
4613,P05,-8.081608100829754
4614,P05,-7.564911300011971
4615,P05,-7.7890647772268835
4616,P05,-8.857762934130022
4617,P05,-10.638428429969224
4618,P05,-12.983476963263058
4619,P05,-15.726772230079064
4620,P05,-18.623921376967445
4621,P05,-21.282334306532007
4622,P05,-23.289834491246125
4623,P05,-24.248810085372952
4624,P05,-24.00933653401742
4625,P05,-22.76780756078091
4626,P05,-20.894659510144166
4627,P05,-18.847477161614336
4628,P05,-16.92617047490836
4629,P05,-15.335476550191999
4630,P05,-14.234141479441718
4631,P05,-13.772226150970326
4632,P05,-13.926705917665615
4633,P05,-14.551738010325465
4634,P05,-15.425422539480934
4635,P05,-16.28119074095781
4636,P05,-16.86159759848519
4637,P05,-15.31113228780022
4638,P05,-9.162100873245791
4639,P05,-3.8126593209498054
4640,P05,0.41188054867093626
4641,P05,3.241379674088833
4642,P05,4.595283764999152
4643,P05,4.452686086433204
4644,P05,2.909739341980611
4645,P05,1.5404307847924912
4646,P05,-3.704749942316127
4647,P05,-7.873206560720604
4648,P05,-12.246403266974696
4649,P05,-13.06752962998948
4650,P05,-13.881691696899054
4651,P05,-14.38163284283469
4652,P05,-14.333254158111629
4653,P05,-13.701848880279528
4654,P05,-12.605944329761812
4655,P05,-11.267432425117335
4656,P05,-9.978944366138876
4657,P05,-8.974876080832502
4658,P05,-8.345921571703443
4659,P05,-8.091047691515769
4660,P05,-8.168170665155287
4661,P05,-8.494758046488585
4662,P05,-8.96301764825175
4663,P05,-9.4680752609261
4664,P05,-9.886310415471783
4665,P05,-10.101366789810527
4666,P05,-10.062305086906292
4667,P05,-9.735689978761656
4668,P05,-9.088643759667661
4669,P05,-8.131069074669213
4670,P05,-6.997277689165088
4671,P05,-5.885383005415875
4672,P05,-4.951326640303776
4673,P05,-4.287372588386461
4674,P05,-3.948332000963177
4675,P05,-3.903855934179944
4676,P05,-4.071408973799535
4677,P05,-4.379867531307966
4678,P05,-4.6777643016067
4679,P05,-4.827990630990257
4680,P05,-4.798454598525211
4681,P05,-4.587183937733101
4682,P05,-4.2750844018652145
4683,P05,-3.9527154373049456
4684,P05,-3.694538616203161
4685,P05,-3.556797660673837
4686,P05,-3.561787222853468
4687,P05,-3.695207691016634
4688,P05,-3.896169324410522
4689,P05,-4.074383682337768
4690,P05,-4.165304832299711
4691,P05,-4.152141161995658
4692,P05,-4.060848687523048
4693,P05,-3.9352658309841644
4694,P05,-3.8069363018272924
4695,P05,-3.6792078225035425
4696,P05,-3.583267124968387
4697,P05,-3.5605272004825395
4698,P05,-3.6312360693436148
4699,P05,-3.848509685591594
4700,P05,-4.307961932047235
4701,P05,-5.122023044243662
4702,P05,-6.180808481680458
4703,P05,-7.186990660004909
4704,P05,-8.024771290701807
4705,P05,-8.783537312279847
4706,P05,-9.532442979342306
4707,P05,-10.200513899789627
4708,P05,-10.70064874278107
4709,P05,-10.910004579748744
4710,P05,-10.671648046988338
4711,P05,-9.915234390534835
4712,P05,-8.730291303161295
4713,P05,-7.406476368980151
4714,P05,-6.339784928934449
4715,P05,-6.0059736703105955
4716,P05,-6.646646117311121
4717,P05,-8.350884174598718
4718,P05,-11.06325597019017
4719,P05,-14.624411859900903
4720,P05,-18.72310864205855
4721,P05,-22.973566228997385
4722,P05,-26.725832689209767
4723,P05,-29.209310920000675
4724,P05,-29.87339110887669
4725,P05,-28.868025445308362
4726,P05,-26.758661861569422
4727,P05,-24.21168953057274
4728,P05,-21.678444535780955
4729,P05,-19.378894819240358
4730,P05,-17.450147111539025
4731,P05,-16.06467586785287
4732,P05,-15.330547280267126
4733,P05,-15.241938419239034
4734,P05,-15.651747051515173
4735,P05,-16.355103146381396
4736,P05,-17.14350587824326
4737,P05,-17.847371232841425
4738,P05,-14.630604979041095
4739,P05,-8.530308257803185
4740,P05,-3.251867118958529
4741,P05,0.935806684770057
4742,P05,3.7495787646658982
